"","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury"
"all_info.39235","OlszGu00","Olszewski,Gunner","2019","nwe",17,9,11,"Hamstring Ankle",7,17
"all_info.40223","RiveDe00","Rivers,Derek","2019","nwe",17,17,17,"",1,17
"all_info.41257","RossDA03","Ross,D'Angelo","2019","nwe",17,17,17,"",1,17
"all_info.42216","SanuMo00","Sanu,Mohamed","2019","nwe",17,1,4,"Ankle",11,14
"all_info.43185","ShelDa01","Shelton,Danny","2019","nwe",17,0,2,"Ankle Shoulder",10,14
"all_info.44160","SimoJo01","Simon,John","2019","nwe",17,0,2,"Elbow",10,11
"all_info.45140","SlatMa00","Slater,Matthew","2019","nwe",17,0,2,"Hamstring",11,12
"all_info.46122","ThomDe03","Thomas,Demaryius","2019","nwe",17,1,1,"Hamstring",1,1
"all_info.47113","VanNKy00","Van Noy,Kyle","2019","nwe",17,0,1,"Illness",12,12
"all_info.48105","WhitJa02","White,James","2019","nwe",17,0,1,"Toe",9,9
"all_info.49101","WillJo13","Williams,Joejuan","2019","nwe",17,0,1,"Illness",12,12
"all_info.5054","WynnIs00","Wynn,Isaiah","2019","nwe",17,8,10,"Illness",3,12
"all_info342","AlonKi00","Alonso,Kiko","2019","nor",17,3,3,"Thigh Knee Quadricep",13,15
"all_info.11465","AnzaAl00","Anzalone,Alex","2019","nor",17,15,15,"",3,17
"all_info.21465","ApplEl00","Apple,Eli","2019","nor",17,2,2,"Ankle",16,17
"all_info.31435","ArmsTe00","Armstead,Terron","2019","nor",17,1,2,"Ankle",12,13
"all_info.41021","BadeJo00","Bademosi,Johnson","2019","nor",17,4,4,"Foot",14,17
"all_info.5429","BellVo00","Bell,Vonn","2019","nor",17,3,3,"Knee",14,16
"all_info.6342","BreeDr00","Brees,Drew","2019","nor",17,5,6,"Thumb",3,8
"all_info.7342","CarrAu00","Carr,Austin","2019","nor",17,7,7,"",11,17
"all_info.8342","ClapWi00","Clapp,Will","2019","nor",17,2,3,"Hand Back Elbow",4,13
"all_info.9342","CompWi00","Compton,William","2019","nor",17,1,1,"",1,1
"all_info.10342","CookJa02","Cook,Jared","2019","nor",17,2,2,"Ankle",7,8
"all_info.11466","DaveMa00","Davenport,Marcus","2019","nor",17,4,4,"",14,17
"all_info.12358","DayeMa00","Dayes,Matthew","2019","nor",17,2,2,"",1,2
"all_info.13345","EdwaMa01","Edwards,Mario","2019","nor",17,1,1,"Hamstring",1,1
"all_info.14342","ElliKa00","Elliss,Kaden","2019","nor",17,14,14,"",4,17
"all_info.15342","GardCh00","Gardner-Johnson,Chauncey","2019","nor",17,0,1,"Concussion",15,15
"all_info.16342","GrayJ.00","Gray,J.T.","2019","nor",17,0,1,"Ankle",8,8
"all_info.17342","GrifGa00","Griffin,Garrett","2019","nor",17,17,17,"",1,17
"all_info.18342","HampSa00","Hampton,Saquan","2019","nor",17,3,3,"",15,17
"all_info.19342","HansCh02","Hansen,Chase","2019","nor",17,17,17,"",1,17
"all_info.20342","HarrDe07","Harris,Deonte","2019","nor",17,2,3,"Hamstring",10,12
"all_info.21466","HendTr00","Hendrickson,Trey","2019","nor",17,3,3,"Neck",5,7
"all_info.22356","HogaKr00","Hogan,Krishawn","2019","nor",17,2,2,"",16,17
"all_info.23343","JumpCo00","Jumper,Colton","2019","nor",17,17,17,"",1,17
"all_info.24338","KamaAl00","Kamara,Alvin","2019","nor",17,2,3,"Ankle",6,8
"all_info.25337","KirkKe00","Kirkwood,Keith","2019","nor",17,15,15,"",3,17
"all_info.26333","KleiAJ00","Klein,A.J.","2019","nor",17,1,1,"Knee",13,13
"all_info.27329","LattMa01","Lattimore,Marshon","2019","nor",17,2,3,"Hamstring",10,12
"all_info.28325","LineZa01","Line,Zach","2019","nor",17,5,5,"Knee",11,17
"all_info.29324","MartJo02","Martin,Josh","2019","nor",17,17,17,"",1,17
"all_info.30322","PeatAn00","Peat,Andrus","2019","nor",17,6,6,"Forearm",10,15
"all_info.31436","RankSh00","Rankins,Sheldon","2019","nor",17,7,8,"Achilles",1,17
"all_info.32328","RobeCr00","Robertson,Craig","2019","nor",17,1,1,"Hamstring",1,1
"all_info.33311","RobiPa99","Robinson,Patrick","2019","nor",17,4,5,"Hamstring Calf",8,15
"all_info.34299","SmitTr03","Smith,Tre'Quan","2019","nor",17,5,5,"Ankle",3,8
"all_info.35285","TomxCa00","Tom,Cameron","2019","nor",17,17,17,"",1,17
"all_info.36273","VandJa00","Vander Laan,Jason","2019","nor",17,5,5,"Head",13,17
"all_info.37263","WarfLa00","Warford,Larry","2019","nor",17,1,1,"Knee",15,15
"all_info.38252","WillMa06","Williams,Marcus","2019","nor",17,1,1,"Groin",16,16
"all_info343","AdamKe02","Adams,Keion","2019","nyg",16,8,8,"",1,8
"all_info.11467","AndeJo01","Anderson,Jonathan","2019","nyg",16,2,2,"",1,2
"all_info.21467","AsafGe00","Asafo-Adjei,George","2019","nyg",16,16,16,"",1,16
"all_info.31437","BallCo00","Ballentine,Corey","2019","nyg",16,3,4,"Concussion Back",7,16
"all_info.41022","BarkSa00","Barkley,Saquon","2019","nyg",16,3,3,"Ankle",4,6
"all_info.5430","BealSa00","Beal,Sam","2019","nyg",16,10,11,"Shoulder",1,16
"all_info.6343","CartLo01","Carter,Lorenzo","2019","nyg",16,1,2,"Neck",5,6
"all_info.7343","ColeCo00","Coleman,Corey","2019","nyg",16,16,16,"",1,16
"all_info.8343","ConnRy00","Connelly,Ryan","2019","nyg",16,12,12,"",5,16
"all_info.9343","DaviTa00","Davis,Tae","2019","nyg",16,2,2,"Concussion",4,5
"all_info.10343","DeOsZa99","DeOssie,Zak","2019","nyg",16,5,5,"",12,16
"all_info.11468","DickGa00","Dickerson,Garrett","2019","nyg",16,2,2,"Quadricep",1,2
"all_info.12359","ElliRh00","Ellison,Rhett","2019","nyg",16,6,6,"Concussion",11,16
"all_info.13346","EngrEv00","Engram,Evan","2019","nyg",16,8,8,"Knee Foot",6,16
"all_info.14343","EttaAm00","Etta-Tawo,Amba","2019","nyg",16,16,16,"",1,16
"all_info.15343","FowlBe00","Fowler,Bennie","2019","nyg",16,0,1,"Hamstring",3,3
"all_info.16343","GallWa00","Gallman,Wayne","2019","nyg",16,1,1,"Concussion",6,6
"all_info.17343","GoldBr00","Golden,Brittan","2019","nyg",16,2,2,"",1,2
"all_info.18343","HalaJo00","Halapio,Jon","2019","nyg",16,1,1,"Hamstring",10,10
"all_info.19343","HarvNa00","Harvey,Nate","2019","nyg",16,16,16,"",1,16
"all_info.20343","JoneDa05","Jones,Daniel","2019","nyg",16,2,2,"Ankle",13,14
"all_info.21468","LadlKe00","Ladler,Kenny","2019","nyg",16,1,1,"",1,1
"all_info.22357","LatiCo00","Latimer,Cody","2019","nyg",16,1,2,"Calf Concussion",2,3
"all_info.23344","MartKa00","Martin,Kareem","2019","nyg",16,11,12,"",2,13
"all_info.24339","McLaMa01","McLaurin,Mark","2019","nyg",16,16,16,"",1,16
"all_info.25338","OgleAl00","Ogletree,Alec","2019","nyg",16,2,3,"Hamstring Back",4,16
"all_info.26334","PeacCh00","Peace,Chris","2019","nyg",16,4,4,"",13,16
"all_info.27330","PeppJa00","Peppers,Jabrill","2019","nyg",16,5,5,"Back",12,16
"all_info.28326","RemmMi00","Remmers,Mike","2019","nyg",16,2,2,"Back Concussion",10,16
"all_info.29325","SalaVi00","Salako,Victor","2019","nyg",16,2,2,"",1,2
"all_info.30323","SearIs00","Searight,Isaiah","2019","nyg",16,13,13,"",1,16
"all_info.31438","ShepRu00","Shepard,Russell","2019","nyg",16,13,13,"",4,16
"all_info.32329","ShepSt00","Shepard,Sterling","2019","nyg",16,5,5,"Concussion",2,10
"all_info.33312","SimoSc00","Simonson,Scott","2019","nyg",16,3,3,"",1,16
"all_info.34300","SlayDa01","Slayton,Darius","2019","nyg",16,2,2,"Hamstring",1,2
"all_info.35286","SmitRo06","Smith,Rod","2019","nyg",16,2,2,"",1,2
"all_info.36274","TateGo00","Tate,Golden","2019","nyg",16,1,1,"Concussion",12,12
"all_info.37264","ToliHe00","Toliver,Henre'","2019","nyg",16,1,1,"",1,1
"all_info.38253","WeslAl00","Wesley,Alex","2019","nyg",16,2,2,"",1,2
"all_info.39236","WheeCh00","Wheeler,Chad","2019","nyg",16,2,2,"",1,2
"all_info.40224","ZamoRo01","Zamort,Ronald","2019","nyg",16,1,1,"",1,1
"all_info.41258","ZeitKe00","Zeitler,Kevin","2019","nyg",16,1,1,"Ankle",14,14
"all_info344","AdamJa00","Adams,Jamal","2019","nyj",16,2,4,"Ankle",13,16
"all_info.11469","AndeHe00","Anderson,Henry","2019","nyj",16,3,11,"Shoulder Knee",5,16
"all_info.21469","AndeRo04","Anderson,Robby","2019","nyj",16,0,3,"Calf  Illness",1,16
"all_info.31439","AustBl00","Austin,Blessuan","2019","nyj",16,8,9,"",1,9
"all_info.41023","BeacKe00","Beachum,Kelvin","2019","nyj",16,3,13,"Ankle Ankles Back",2,16
"all_info.5431","BellLe00","Bell,Le'Veon","2019","nyj",16,1,4,"Shoulder Knee Illness",2,13
"all_info.6344","BellJo02","Bellamy,Josh","2019","nyj",16,9,12,"Shoulder Foot",3,16
"all_info.7344","BerrBr00","Berrios,Braxton","2019","nyj",16,0,4,"Hamstring",1,8
"all_info.8344","BrowDa04","Brown,Daniel","2019","nyj",16,0,1,"Ankle",4,4
"all_info.9344","BrowKy00","Brown,Kyron","2019","nyj",16,3,3,"",14,16
"all_info.10344","BryaBr01","Bryant,Brandon","2019","nyj",16,2,2,"",1,2
"all_info.11470","CanaMa00","Canady,Maurice","2019","nyj",16,0,1,"Illness",13,13
"all_info.12360","CannTr00","Cannon,Trenton","2019","nyj",16,12,13,"Ankle Foot",3,16
"all_info.13347","CashBl00","Cashman,Blake","2019","nyj",16,9,9,"",8,16
"all_info.14344","CompTo00","Compton,Tom","2019","nyj",16,2,2,"Calf",15,16
"all_info.15344","CopeBr00","Copeland,Brandon","2019","nyj",16,0,2,"Hip",10,11
"all_info.16344","DarnSa00","Darnold,Sam","2019","nyj",16,3,3,"Illness",2,4
"all_info.17344","DixoKe00","Dixon,Kenneth","2019","nyj",16,1,1,"Illness",16,16
"all_info.18344","EdogCh00","Edoga,Chuma","2019","nyj",16,5,6,"Ankle Knee",11,16
"all_info.19344","EnunQu00","Enunwa,Quincy","2019","nyj",16,15,15,"",2,16
"all_info.20344","FarlMa00","Farley,Matthias","2019","nyj",16,3,5,"Quadricep Ankle",10,14
"all_info.21470","FranJo02","Franklin-Myers,John","2019","nyj",16,13,13,"",4,16
"all_info.22358","GrifRy00","Griffin,Ryan","2019","nyj",16,3,4,"Illness Ankle",13,16
"all_info.23345","HairNa00","Hairston,Nate","2019","nyj",16,1,2,"Knee",5,6
"all_info.24340","HernCh00","Herndon,Chris","2019","nyj",16,10,11,"Hamstring",6,16
"all_info.25339","HewiNe00","Hewitt,Neville","2019","nyj",16,4,6,"Neck Knee",6,11
"all_info.26335","JenkJo01","Jenkins,Jordan","2019","nyj",16,2,4,"Calf",3,9
"all_info.27331","JohnTr05","Johnson,Trumaine","2019","nyj",16,9,11,"Hamstring  Ankle Ankles",1,16
"all_info.28327","KaliRy20","Kalil,Ryan","2019","nyj",16,9,10,"Shoulder Knee",6,16
"all_info.29326","LewiAl01","Lewis,Alex","2019","nyj",16,1,6,"Shoulder Neck Elbow Ankle",2,16
"all_info.30324","MaulAr00","Maulet,Arthur","2019","nyj",16,2,3,"Calf",13,15
"all_info.31440","McClAl00","McClellan,Albert","2019","nyj",16,11,11,"Concussion",6,16
"all_info.32330","McLeSt00","McLendon,Steve","2019","nyj",16,0,12,"Hip Hamstring Neck Knee",2,16
"all_info.33313","MileRo00","Miles,Rontez","2019","nyj",16,9,10,"Hip Neck",3,16
"all_info.34301","MontTy01","Montgomery,Ty","2019","nyj",16,0,1,"Foot",14,14
"all_info.35287","MoorJa01","Moore,Jalin","2019","nyj",16,16,16,"",1,16
"all_info.36275","MoslC.00","Mosley,C.J.","2019","nyj",16,14,15,"Groin",2,16
"all_info.37265","MyerMa00","Myers,Mark","2019","nyj",16,7,7,"",1,7
"all_info.38254","OsemKe00","Osemele,Kelechi","2019","nyj",16,4,5,"Knee Shoulder",3,7
"all_info.39237","PoolBr01","Poole,Brian","2019","nyj",16,2,5,"Groin Concussion Ankle",3,16
"all_info.40225","PoweBi00","Powell,Bilal","2019","nyj",16,1,2,"Ankle",14,15
"all_info.41259","QvalBr01","Qvale,Brent","2019","nyj",16,13,14,"",1,14
"all_info.42217","RobeDa00","Roberts,Darryl","2019","nyj",16,3,5,"Ankle Calf",6,12
"all_info.43186","ShepNa00","Shepherd,Nathan","2019","nyj",16,0,1,"Ankle",14,14
"all_info.44161","SiemTr00","Siemian,Trevor","2019","nyj",16,14,14,"",3,16
"all_info.45141","SmitJe03","Smith,Jeff","2019","nyj",16,2,2,"",15,16
"all_info.46123","TappCh00","Tapper,Charles","2019","nyj",16,16,16,"",1,16
"all_info.47114","ThomDe03","Thomas,Demaryius","2019","nyj",16,4,14,"Hamstring Knee",2,16
"all_info.48106","WillQu00","Williams,Quinnen","2019","nyj",16,3,5,"Ankle Neck",2,15
"all_info.49102","WillAv00","Williamson,Avery","2019","nyj",16,16,16,"",1,16
"all_info.5055","WintBr00","Winters,Brian","2019","nyj",16,7,11,"Shoulder Knee",2,16
"all_info.51118","WorrPa00","Worrilow,Paul","2019","nyj",16,4,4,"Quadricep",10,13
"all_info345","AghoNe00","Agholor,Nelson","2019","phi",17,6,6,"Knee",11,17
"all_info.11471","BarnDe01","Barnett,Derek","2019","phi",17,2,3,"Ankle",13,15
"all_info.21471","BradNi00","Bradham,Nigel","2019","phi",17,4,4,"Ankle",7,10
"all_info.31441","BrooBr00","Brooks,Brandon","2019","phi",17,1,1,"",17,17
"all_info.41024","ClemCo00","Clement,Corey","2019","phi",17,13,14,"Shoulder",3,17
"all_info.5432","DarbRo00","Darby,Ronald","2019","phi",17,6,7,"Hamstring Flexor",4,17
"all_info.6345","ElliAl01","Ellis,Alex","2019","phi",17,3,3,"Knee",5,7
"all_info.7345","ErtzZa00","Ertz,Zach","2019","phi",17,1,3,"Hamstring Ribs",12,17
"all_info.8345","FordRu00","Ford,Rudy","2019","phi",17,7,7,"Abdomen",11,17
"all_info.9345","GoedDa00","Goedert,Dallas","2019","phi",17,0,1,"Calf",3,3
"all_info.10345","GrugKa00","Grugier-Hill,Kamu","2019","phi",17,7,7,"Knee  Concussion",1,17
"all_info.11472","HallDa01","Hall,Daeshon","2019","phi",17,1,1,"",17,17
"all_info.12361","HowaJo00","Howard,Jordan","2019","phi",17,6,6,"Shoulder",10,15
"all_info.13348","JackDe00","Jackson,DeSean","2019","phi",17,14,15,"Abdomen",3,17
"all_info.14345","JackMa02","Jackson,Malik","2019","phi",17,16,16,"",2,17
"all_info.15345","JeffAl00","Jeffery,Alshon","2019","phi",17,7,7,"Calf Ankle",3,17
"all_info.16345","JernTi00","Jernigan,Timmy","2019","phi",17,6,7,"Foot",3,9
"all_info.17345","JohnCh08","Johnson,Charles","2019","phi",17,1,1,"",1,1
"all_info.18345","JohnLa01","Johnson,Lane","2019","phi",17,5,5,"Concussion Ankle",11,17
"all_info.19345","JoneSi00","Jones,Sidney","2019","phi",17,1,1,"Hamstring",5,5
"all_info.20345","LeBlCr01","LeBlanc,Cre'von","2019","phi",17,11,12,"",1,12
"all_info.21472","MaddAv00","Maddox,Avonte","2019","phi",17,4,5,"Concussion Knee",5,15
"all_info.22359","MailJo00","Mailata,Jordan","2019","phi",17,17,17,"Back",1,17
"all_info.23346","MillJa02","Mills,Jalen","2019","phi",17,7,8,"Ankle",1,16
"all_info.24341","OstmJo00","Ostman,Joe","2019","phi",17,17,17,"",1,17
"all_info.25340","PeteJa21","Peters,Jason","2019","phi",17,3,3,"Knee",7,9
"all_info.26336","RidgHa00","Ridgeway,Hassan","2019","phi",17,10,10,"",8,17
"all_info.27332","RodgRi00","Rodgers,Richard","2019","phi",17,2,2,"",1,2
"all_info.28328","SendAn00","Sendejo,Andrew","2019","phi",17,0,1,"Groin",9,9
"all_info.29327","ShitAz00","Shittu,Aziz","2019","phi",17,5,5,"",1,5
"all_info.30325","SproDa00","Sproles,Darren","2019","phi",17,11,11,"Quadricep",6,17
"all_info.31442","SudfNa00","Sudfeld,Nate","2019","phi",17,3,3,"Wrist",1,3
"all_info346","BarrMa00","Barron,Mark","2019","pit",16,1,2,"Hamstring",6,7
"all_info.11473","BurnAr00","Burns,Artie","2019","pit",16,2,2,"Knee",11,12
"all_info.21473","ChicAn00","Chickillo,Anthony","2019","pit",16,4,4,"Foot Rib",3,10
"all_info.31443","ConnJa00","Conner,James","2019","pit",16,6,7,"Shoulder Quadricep",8,16
"all_info.41025","DaviSe00","Davis,Sean","2019","pit",16,15,15,"Ankle",1,16
"all_info.5433","ElliJa02","Elliott,Jayrone","2019","pit",16,0,1,"Hamstring",4,4
"all_info.6346","FostRa21","Foster,Ramon","2019","pit",16,2,2,"Concussion",8,9
"all_info.7346","GilbUl00","Gilbert,Ulysees","2019","pit",16,9,9,"Back",7,16
"all_info.8346","GrimXa00","Grimble,Xavier","2019","pit",16,2,2,"",4,5
"all_info.9346","HadeJo99","Haden,Joe","2019","pit",16,0,2,"Shoulder Illness",2,10
"all_info.10346","HookLa00","Hooks,Lavon","2019","pit",16,16,16,"",1,16
"all_info.11474","McDoVa00","McDonald,Vance","2019","pit",16,2,3,"Shoulder Concussion",4,14
"all_info.12362","NelsSt01","Nelson,Steven","2019","pit",16,1,1,"Groin",6,6
"all_info.13349","NixxRo01","Nix,Roosevelt","2019","pit",16,13,14,"Knee",2,16
"all_info.14346","PounMa20","Pouncey,Maurkice","2019","pit",16,1,2,"Ankle Knee",2,16
"all_info.15346","RoetBe00","Roethlisberger,Ben","2019","pit",16,14,14,"",3,16
"all_info.16346","RudoMa00","Rudolph,Mason","2019","pit",16,2,2,"Concussion",6,16
"all_info.17346","SamuJa00","Samuels,Jaylen","2019","pit",16,2,2,"Knee",6,7
"all_info.18346","ShazRy00","Shazier,Ryan","2019","pit",16,16,16,"",1,16
"all_info.19346","SmitJu00","Smith-Schuster,JuJu","2019","pit",16,4,6,"Toe Foot Concussion Knee",5,14
"all_info.20346","SnelBe00","Snell,Benny","2019","pit",16,3,3,"Knee",8,10
"all_info.21474","SwitRy00","Switzer,Ryan","2019","pit",16,7,7,"Back",10,16
"all_info.22360","TuitSt00","Tuitt,Stephon","2019","pit",16,10,10,"",7,16
"all_info.23347","WaltLe00","Walton,Leterrius","2019","pit",16,6,6,"",11,16
"all_info.24342","WashJa00","Washington,James","2019","pit",16,1,1,"Shoulder",6,6
"all_info.25341","WillVi01","Williams,Vince","2019","pit",16,2,3,"Hamstring",3,5
"all_info347","AlShAz00","Al-Shaair,Azeez","2019","sfo",19,1,1,"Concussion",10,10
"all_info.11475","AlexKw00","Alexander,Kwon","2019","sfo",19,8,9,"",9,17
"all_info.21475","BlaiRo00","Blair,Ronald","2019","sfo",19,10,10,"",10,19
"all_info.31444","BosaNi00","Bosa,Nick","2019","sfo",19,0,3,"Ankle",1,3
"all_info.41026","BreiMa00","Breida,Matt","2019","sfo",19,3,4,"Ankle",8,12
"all_info.5434","CeleGa00","Celek,Garrett","2019","sfo",19,14,15,"",1,19
"all_info.6347","ColbAd00","Colbert,Adrian","2019","sfo",19,1,1,"",1,1
"all_info.7347","ColeSh00","Coleman,Shon","2019","sfo",19,19,19,"",1,19
"all_info.8347","ColeTe01","Coleman,Tevin","2019","sfo",19,2,3,"Ankle",2,4
"all_info.9347","EdwaCh00","Edwards,Chris","2019","sfo",19,3,3,"",17,19
"all_info.10347","FordDe00","Ford,Dee","2019","sfo",19,5,8,"Quadricep",3,17
"all_info.11476","GoodMa00","Goodwin,Marquise","2019","sfo",19,8,8,"Related Knee",7,19
"all_info.12363","gouldrob01","Gould,Robbie","2019","sfo",19,3,3,"Quadricep",9,11
"all_info.13350","HarrTi01","Harris,Tim","2019","sfo",19,19,19,"",1,19
"all_info.14347","HenrWi00","Henry,Willie","2019","sfo",19,1,1,"",19,19
"all_info.15347","HurdJa00","Hurd,Jalen","2019","sfo",19,19,19,"Back",1,19
"all_info.16347","JoneD.01","Jones,D.J.","2019","sfo",19,8,8,"Hamstring Groin Ankle",6,19
"all_info.17347","JuszKy00","Juszczyk,Kyle","2019","sfo",19,4,4,"Knee",5,8
"all_info.18347","KindDe00","Kindred,Derrick","2019","sfo",19,3,3,"",17,19
"all_info.19347","KittGe00","Kittle,George","2019","sfo",19,2,4,"Groin Knee",5,11
"all_info.20347","KongJo00","Kongbo,Jonathan","2019","sfo",19,3,3,"",17,19
"all_info.21476","LaudAn00","Lauderdale,Andrew","2019","sfo",19,19,19,"",1,19
"all_info.22361","McGlMi00","McGlinchey,Mike","2019","sfo",19,4,5,"Knee",5,9
"all_info.23348","McKiJe00","McKinnon,Jerick","2019","sfo",19,19,19,"",1,19
"all_info.24343","MoorDa01","Moore,Damontre","2019","sfo",19,8,8,"",12,19
"all_info.25342","MostRa00","Mostert,Raheem","2019","sfo",19,0,5,"Knee",6,10
"all_info.26337","PersMi00","Person,Michael","2019","sfo",19,2,2,"Neck",15,16
"all_info.27333","PettDa00","Pettis,Dante","2019","sfo",19,2,3,"Back Knee",10,13
"all_info.28329","PoinSh00","Poindexter,Shawn","2019","sfo",19,19,19,"",1,19
"all_info.29328","RichWe00","Richburg,Weston","2019","sfo",19,6,7,"Knee",1,19
"all_info.30326","SamuDe00","Samuel,Deebo","2019","sfo",19,1,2,"Groin Shoulder",6,11
"all_info.31445","SandEm00","Sanders,Emmanuel","2019","sfo",19,0,2,"Ribs",10,11
"all_info.32331","SherRi00","Sherman,Richard","2019","sfo",19,1,1,"Hamstring",14,14
"all_info.33314","StalJo20","Staley,Joe","2019","sfo",19,9,11,"Fibula Finger",3,13
"all_info.34302","StreKe00","Street,Kentavius","2019","sfo",19,16,17,"",1,19
"all_info.35288","TartJa00","Tartt,Jaquiski","2019","sfo",19,4,5,"Toe Ribs",3,16
"all_info.36276","TaylJu00","Taylor,Jullian","2019","sfo",19,7,7,"Elbow",13,19
"all_info.37266","TaylTr02","Taylor,Trent","2019","sfo",19,19,19,"Foot",1,19
"all_info.38255","ToilLe00","Toilolo,Levine","2019","sfo",19,0,2,"Groin",7,8
"all_info.39238","VerrJa00","Verrett,Jason","2019","sfo",19,17,17,"Ankle",1,19
"all_info.40226","WardJi01","Ward,Jimmie","2019","sfo",19,3,3,"Hand",1,3
"all_info.41260","WestLe00","Wester,Leonard","2019","sfo",19,2,2,"",18,19
"all_info.42218","WillKW00","Williams,K'Waun","2019","sfo",19,1,2,"Knee  Concussion",1,14
"all_info.43187","WillNi02","Williams,Nick","2019","sfo",19,1,1,"",1,1
"all_info.44162","WithAh00","Witherspoon,Ahkello","2019","sfo",19,6,7,"Foot",4,10
"all_info348","AnsaEz00","Ansah,Ezekiel","2019","sea",18,6,8,"Shoulder  Back Ankle Neck",1,18
"all_info.11477","BellNi01","Bellore,Nick","2019","sea",18,2,2,"Quadricep",12,13
"all_info.21477","BlaiMa01","Blair,Marquise","2019","sea",18,1,1,"Ankle",18,18
"all_info.31446","BoykJe00","Boykins,Jeremy","2019","sea",18,18,18,"",1,18
"all_info.41027","BritJu00","Britt,Justin","2019","sea",18,10,10,"",9,18
"all_info.5435","BrowDu20","Brown,Duane","2019","sea",18,5,8,"Biceps Knee Knee/Biceps",5,18
"all_info.6348","BrowJa03","Brown,Jaron","2019","sea",18,1,1,"Knee",17,17
"all_info.7348","CarsCh00","Carson,Chris","2019","sea",18,3,3,"",16,18
"all_info.8348","ChoiAd00","Choice,Adam","2019","sea",18,18,18,"",1,18
"all_info.9348","ChriDe01","Christmas,Demarcus","2019","sea",18,18,18,"",1,18
"all_info.10348","ClowJa00","Clowney,Jadeveon","2019","sea",18,3,5,"Knee Core Illness",11,15
"all_info.11478","CollLJ00","Collier,L.J.","2019","sea",18,1,1,"Ankle",1,1
"all_info.12364","CurrJu00","Currie,Justin","2019","sea",18,5,5,"",1,5
"all_info.13351","DickEd00","Dickson,Ed","2019","sea",18,18,18,"",1,18
"all_info.14348","DiggQu00","Diggs,Quandre","2019","sea",18,4,4,"Hamstring Ankle",8,16
"all_info.15348","DissWi00","Dissly,Will","2019","sea",18,12,12,"",7,18
"all_info.16348","ElleEm00","Ellerbee,Emmanuel","2019","sea",18,18,18,"",1,18
"all_info.17348","FantGe00","Fant,George","2019","sea",18,0,1,"Groin",18,18
"all_info.18348","FlowTr01","Flowers,Tre","2019","sea",18,1,2,"Ankle Neck",3,8
"all_info.19348","FlukDJ00","Fluker,D.J.","2019","sea",18,2,2,"Hamstring",6,7
"all_info.20348","FordPo00","Ford,Poona","2019","sea",18,1,1,"Calf",2,2
"all_info.21478","GrifSh00","Griffin,Shaquill","2019","sea",18,2,2,"Hamstring",14,15
"all_info.22362","HaynPh00","Haynes,Phil","2019","sea",18,10,10,"Ankle",1,10
"all_info.23349","HillDe02","Hill,Lano","2019","sea",18,4,4,"Elbow",7,10
"all_info.24344","HuntJo00","Hunt,Joey","2019","sea",18,2,2,"Ankle",1,2
"all_info.25343","IfedGe00","Ifedi,Germain","2019","sea",18,0,1,"Knee",8,8
"all_info.26338","IupaMi20","Iupati,Mike","2019","sea",18,2,3,"Foot  Neck",1,18
"all_info.27334","JeffQu00","Jefferson,Quinton","2019","sea",18,2,5,"Hip Oblique Ankle",4,18
"all_info.28330","JohnJu00","Johnson,Justin","2019","sea",18,18,18,"",1,18
"all_info.29329","JoneNa00","Jones,Nazair","2019","sea",18,18,18,"",1,18
"all_info.30327","KendMy00","Kendricks,Mychal","2019","sea",18,4,6,"Hamstring Knee",12,18
"all_info.31447","KnoxDe00","Knox,Demetrius","2019","sea",18,18,18,"",1,18
"all_info.32332","McDoBr01","McDougald,Bradley","2019","sea",18,1,2,"Back",7,8
"all_info.33315","MoorDa03","Moore,David","2019","sea",18,2,2,"Shoulder",1,2
"all_info.34303","PennRa00","Penny,Rashaad","2019","sea",18,8,8,"Hamstring Knee",3,18
"all_info.35289","PociEt00","Pocic,Ethan","2019","sea",18,14,15,"Neck Back Core",3,18
"all_info.36277","ProsC.00","Prosise,C.J.","2019","sea",18,3,3,"",16,18
"all_info.37267","ReedJa02","Reed,Jarran","2019","sea",18,0,1,"Ankle",12,12
"all_info.38256","ReedKa00","Reed,Kalan","2019","sea",18,18,18,"",1,18
"all_info.39239","SimmJo00","Simmons,Jordan","2019","sea",18,18,18,"",1,18
"all_info.40227","ThomTe00","Thompson,Tedric","2019","sea",18,12,12,"Hamstring",2,18
"all_info.41261","ThorNe00","Thorpe,Neiko","2019","sea",18,11,11,"Hamstring Groin Core",2,18
"all_info.42219","TurnMa00","Turner,Malik","2019","sea",18,2,2,"Concussion",16,17
"all_info.43188","WillLu00","Willson,Luke","2019","sea",18,5,5,"Hamstring Hip",11,16
"all_info.44163","WoodAl99","Woods,Al","2019","sea",18,0,1,"Ankle",12,12
"all_info349","AlleBe00","Allen,Beau","2019","tam",16,3,3,"Ankle",14,16
"all_info.11479","AuclAn00","Auclair,Antony","2019","tam",16,8,8,"",9,16
"all_info.21479","BailZa01","Bailey,Zack","2019","tam",16,11,11,"Ankle",6,16
"all_info.31448","BarrSh00","Barrett,Shaquil","2019","tam",16,0,1,"Oblique",6,6
"all_info.41028","BeckKe00","Beckwith,Kendell","2019","tam",16,16,16,"",1,16
"all_info.5436","BondDe00","Bond,Devante","2019","tam",16,1,1,"Hamstring",3,3
"all_info.6349","BratCa00","Brate,Cameron","2019","tam",16,0,1,"Ribs",8,8
"all_info.7349","BrenK.00","Brent,K.J.","2019","tam",16,6,6,"",1,6
